Filename,ProjectName,DocumentName,StartTime,EndTime,Duration,CPU Usage,Status
doc_015.pdf,Paket Pembangunan ke-5,Gambar Rencana Paket Pembangunan ke-5,2025-05-10 22:11:53.732291,2025-05-10 22:12:04.600913,0:00:10.868622,21.6,Success
doc_016.pdf,Paket Pembangunan ke-6,Dokumen Kontrak Paket Pembangunan ke-6,2025-05-10 22:12:11.624545,2025-05-10 22:12:16.201090,0:00:04.576545,25.1,Success
doc_017.pdf,Paket Pembangunan ke-6,Laporan Bulanan Paket Pembangunan ke-6,2025-05-10 22:12:23.286357,2025-05-10 22:12:29.244074,0:00:05.957717,21.9,Success
doc_018.pdf,Paket Pembangunan ke-6,Gambar Rencana Paket Pembangunan ke-6,2025-05-10 22:12:36.397741,2025-05-10 22:12:39.535932,0:00:03.138191,20.5,Success
doc_019.pdf,Paket Pembangunan ke-7,Dokumen Kontrak Paket Pembangunan ke-7,2025-05-10 22:12:46.678072,2025-05-10 22:12:50.099083,0:00:03.421011,22.5,Success
doc_020.pdf,Paket Pembangunan ke-7,Laporan Bulanan Paket Pembangunan ke-7,2025-05-10 22:12:57.168171,2025-05-10 22:13:01.673058,0:00:04.504887,23.4,Success
doc_021.pdf,Paket Pembangunan ke-7,Gambar Rencana Paket Pembangunan ke-7,2025-05-10 22:13:08.709966,2025-05-10 22:13:12.708051,0:00:03.998085,21.8,Success
doc_022.pdf,Paket Pembangunan ke-8,Dokumen Kontrak Paket Pembangunan ke-8,2025-05-10 22:13:19.843194,2025-05-10 22:13:23.774860,0:00:03.931666,23.2,Success
doc_023.pdf,Paket Pembangunan ke-8,Laporan Bulanan Paket Pembangunan ke-8,2025-05-10 22:13:30.903076,2025-05-10 22:13:36.006226,0:00:05.103150,19.8,Success
doc_024.pdf,Paket Pembangunan ke-8,Gambar Rencana Paket Pembangunan ke-8,2025-05-10 22:13:43.166891,2025-05-10 22:13:47.729970,0:00:04.563079,21.1,Success
doc_025.pdf,Paket Pembangunan ke-9,Dokumen Kontrak Paket Pembangunan ke-9,2025-05-10 22:13:54.792117,2025-05-10 22:14:02.758911,0:00:07.966794,39.9,Success
doc_026.pdf,Paket Pembangunan ke-9,Laporan Bulanan Paket Pembangunan ke-9,2025-05-10 22:14:09.776297,2025-05-10 22:14:13.368955,0:00:03.592658,24.4,Success
doc_027.pdf,Paket Pembangunan ke-9,Gambar Rencana Paket Pembangunan ke-9,2025-05-10 22:14:20.429050,2025-05-10 22:14:24.651229,0:00:04.222179,22.8,Success
doc_028.pdf,Paket Pembangunan ke-10,Dokumen Kontrak Paket Pembangunan ke-10,2025-05-10 22:14:31.730779,2025-05-10 22:14:35.295518,0:00:03.564739,24.7,Success
doc_029.pdf,Paket Pembangunan ke-10,Laporan Bulanan Paket Pembangunan ke-10,2025-05-10 22:14:42.368305,2025-05-10 22:14:45.258409,0:00:02.890104,23.9,Success
doc_030.pdf,Paket Pembangunan ke-10,Gambar Rencana Paket Pembangunan ke-10,2025-05-10 22:14:52.368531,2025-05-10 22:14:55.652065,0:00:03.283534,22.9,Success
doc_031.pdf,Paket Pembangunan ke-11,Dokumen Kontrak Paket Pembangunan ke-11,2025-05-10 22:15:02.788995,2025-05-10 22:15:12.214888,0:00:09.425893,19.3,Success
doc_032.pdf,Paket Pembangunan ke-11,Laporan Bulanan Paket Pembangunan ke-11,2025-05-10 22:15:19.236048,2025-05-10 22:15:28.098474,0:00:08.862426,22.9,Success
doc_033.pdf,Paket Pembangunan ke-11,Gambar Rencana Paket Pembangunan ke-11,2025-05-10 22:15:35.199052,2025-05-10 22:15:50.793154,0:00:15.594102,23.1,Success
doc_034.pdf,Paket Pembangunan ke-12,Dokumen Kontrak Paket Pembangunan ke-12,2025-05-10 22:15:57.856090,2025-05-10 22:16:00.764183,0:00:02.908093,30.4,Success
doc_035.pdf,Paket Pembangunan ke-12,Laporan Bulanan Paket Pembangunan ke-12,2025-05-10 22:16:07.785872,2025-05-10 22:16:12.566657,0:00:04.780785,28.1,Success
doc_036.pdf,Paket Pembangunan ke-12,Gambar Rencana Paket Pembangunan ke-12,2025-05-10 22:16:19.601450,2025-05-10 22:16:22.128192,0:00:02.526742,29.3,Success
doc_037.pdf,Paket Pembangunan ke-13,Dokumen Kontrak Paket Pembangunan ke-13,2025-05-10 22:16:29.216638,2025-05-10 22:16:34.510631,0:00:05.293993,28.3,Success
doc_038.pdf,Paket Pembangunan ke-13,Laporan Bulanan Paket Pembangunan ke-13,2025-05-10 22:16:41.586092,2025-05-10 22:16:44.427637,0:00:02.841545,47.6,Success
doc_039.pdf,Paket Pembangunan ke-13,Gambar Rencana Paket Pembangunan ke-13,2025-05-10 22:16:51.506334,2025-05-10 22:16:55.382081,0:00:03.875747,24.9,Success
doc_040.pdf,Paket Pembangunan ke-14,Dokumen Kontrak Paket Pembangunan ke-14,2025-05-10 22:17:02.483462,2025-05-10 22:17:04.891864,0:00:02.408402,29.8,Success
doc_041.pdf,Paket Pembangunan ke-14,Laporan Bulanan Paket Pembangunan ke-14,2025-05-10 22:17:11.961860,2025-05-10 22:17:14.776015,0:00:02.814155,30.6,Success
doc_042.pdf,Paket Pembangunan ke-14,Gambar Rencana Paket Pembangunan ke-14,2025-05-10 22:17:21.844494,2025-05-10 22:17:24.990311,0:00:03.145817,21.4,Success
doc_043.pdf,Paket Pembangunan ke-15,Dokumen Kontrak Paket Pembangunan ke-15,2025-05-10 22:17:32.057923,2025-05-10 22:17:35.039066,0:00:02.981143,18.4,Success
doc_044.pdf,Paket Pembangunan ke-15,Laporan Bulanan Paket Pembangunan ke-15,2025-05-10 22:17:42.118277,2025-05-10 22:17:48.030728,0:00:05.912451,19.9,Success
doc_045.pdf,Paket Pembangunan ke-15,Gambar Rencana Paket Pembangunan ke-15,2025-05-10 22:17:55.150918,2025-05-10 22:17:59.247811,0:00:04.096893,21.0,Success
doc_046.pdf,Paket Pembangunan ke-16,Dokumen Kontrak Paket Pembangunan ke-16,2025-05-10 22:18:06.362534,2025-05-10 22:18:10.988696,0:00:04.626162,22.4,Success
doc_047.pdf,Paket Pembangunan ke-16,Laporan Bulanan Paket Pembangunan ke-16,2025-05-10 22:18:18.046056,2025-05-10 22:18:21.188281,0:00:03.142225,22.5,Success
doc_048.pdf,Paket Pembangunan ke-16,Gambar Rencana Paket Pembangunan ke-16,2025-05-10 22:18:28.292100,2025-05-10 22:18:30.924145,0:00:02.632045,22.5,Success
doc_049.pdf,Paket Pembangunan ke-17,Dokumen Kontrak Paket Pembangunan ke-17,2025-05-10 22:18:37.943653,2025-05-10 22:18:41.711789,0:00:03.768136,19.9,Success
doc_050.pdf,Paket Pembangunan ke-17,Laporan Bulanan Paket Pembangunan ke-17,2025-05-10 22:18:48.800026,2025-05-10 22:18:51.947719,0:00:03.147693,23.1,Success
doc_051.pdf,Paket Pembangunan ke-17,Gambar Rencana Paket Pembangunan ke-17,2025-05-10 22:18:59.029353,2025-05-10 22:19:01.923554,0:00:02.894201,26.5,Success
doc_052.pdf,Paket Pembangunan ke-18,Dokumen Kontrak Paket Pembangunan ke-18,2025-05-10 22:19:09.039751,2025-05-10 22:19:17.082512,0:00:08.042761,19.4,Success
doc_053.pdf,Paket Pembangunan ke-18,Laporan Bulanan Paket Pembangunan ke-18,2025-05-10 22:19:24.127854,2025-05-10 22:19:26.835289,0:00:02.707435,23.2,Success
doc_054.pdf,Paket Pembangunan ke-18,Gambar Rencana Paket Pembangunan ke-18,2025-05-10 22:19:33.964663,2025-05-10 22:19:37.239751,0:00:03.275088,20.4,Success
doc_055.pdf,Paket Pembangunan ke-19,Dokumen Kontrak Paket Pembangunan ke-19,2025-05-10 22:19:44.294260,2025-05-10 22:19:47.986729,0:00:03.692469,20.7,Success
doc_056.pdf,Paket Pembangunan ke-19,Laporan Bulanan Paket Pembangunan ke-19,2025-05-10 22:19:55.063142,2025-05-10 22:19:58.879051,0:00:03.815909,18.7,Success
doc_057.pdf,Paket Pembangunan ke-19,Gambar Rencana Paket Pembangunan ke-19,2025-05-10 22:20:05.953742,2025-05-10 22:20:08.799665,0:00:02.845923,24.8,Success
doc_058.pdf,Paket Pembangunan ke-20,Dokumen Kontrak Paket Pembangunan ke-20,2025-05-10 22:20:15.833545,2025-05-10 22:20:18.966704,0:00:03.133159,22.0,Success
doc_059.pdf,Paket Pembangunan ke-20,Laporan Bulanan Paket Pembangunan ke-20,2025-05-10 22:20:26.062625,2025-05-10 22:20:28.895575,0:00:02.832950,22.8,Success
doc_060.pdf,Paket Pembangunan ke-20,Gambar Rencana Paket Pembangunan ke-20,2025-05-10 22:20:36.029046,2025-05-10 22:20:38.803484,0:00:02.774438,21.6,Success
doc_061.pdf,Paket Pembangunan ke-21,Dokumen Kontrak Paket Pembangunan ke-21,2025-05-10 22:20:45.832683,2025-05-10 22:20:50.117551,0:00:04.284868,18.1,Success
doc_062.pdf,Paket Pembangunan ke-21,Laporan Bulanan Paket Pembangunan ke-21,2025-05-10 22:20:57.189288,2025-05-10 22:21:08.537060,0:00:11.347772,21.2,Success
doc_063.pdf,Paket Pembangunan ke-21,Gambar Rencana Paket Pembangunan ke-21,2025-05-10 22:21:15.610256,2025-05-10 22:21:19.669658,0:00:04.059402,17.6,Success
doc_064.pdf,Paket Pembangunan ke-22,Dokumen Kontrak Paket Pembangunan ke-22,2025-05-10 22:21:26.792378,2025-05-10 22:21:29.614422,0:00:02.822044,21.1,Success
doc_065.pdf,Paket Pembangunan ke-22,Laporan Bulanan Paket Pembangunan ke-22,2025-05-10 22:21:36.681463,2025-05-10 22:21:39.450558,0:00:02.769095,23.4,Success
doc_066.pdf,Paket Pembangunan ke-22,Gambar Rencana Paket Pembangunan ke-22,2025-05-10 22:21:46.536986,2025-05-10 22:21:55.196233,0:00:08.659247,22.4,Success
doc_067.pdf,Paket Pembangunan ke-23,Dokumen Kontrak Paket Pembangunan ke-23,2025-05-10 22:22:02.298316,2025-05-10 22:22:07.079553,0:00:04.781237,21.0,Success
doc_068.pdf,Paket Pembangunan ke-23,Laporan Bulanan Paket Pembangunan ke-23,2025-05-10 22:22:14.176389,2025-05-10 22:22:17.064937,0:00:02.888548,21.2,Success
doc_069.pdf,Paket Pembangunan ke-23,Gambar Rencana Paket Pembangunan ke-23,2025-05-10 22:22:24.172754,2025-05-10 22:22:26.738442,0:00:02.565688,20.9,Success
doc_070.pdf,Paket Pembangunan ke-24,Dokumen Kontrak Paket Pembangunan ke-24,2025-05-10 22:22:33.784386,2025-05-10 22:22:36.827273,0:00:03.042887,21.1,Success
doc_071.pdf,Paket Pembangunan ke-24,Laporan Bulanan Paket Pembangunan ke-24,2025-05-10 22:22:43.947973,2025-05-10 22:22:47.806763,0:00:03.858790,17.3,Success
doc_072.pdf,Paket Pembangunan ke-24,Gambar Rencana Paket Pembangunan ke-24,2025-05-10 22:22:54.876383,2025-05-10 22:22:58.339052,0:00:03.462669,20.2,Success
doc_073.pdf,Paket Pembangunan ke-25,Dokumen Kontrak Paket Pembangunan ke-25,2025-05-10 22:23:05.415099,2025-05-10 22:23:09.922197,0:00:04.507098,18.2,Success
doc_074.pdf,Paket Pembangunan ke-25,Laporan Bulanan Paket Pembangunan ke-25,2025-05-10 22:23:17.002383,2025-05-10 22:23:20.057917,0:00:03.055534,20.3,Success
doc_075.pdf,Paket Pembangunan ke-25,Gambar Rencana Paket Pembangunan ke-25,2025-05-10 22:23:27.108310,2025-05-10 22:23:30.231778,0:00:03.123468,21.2,Success
doc_076.pdf,Paket Pembangunan ke-26,Dokumen Kontrak Paket Pembangunan ke-26,2025-05-10 22:23:37.309686,2025-05-10 22:23:45.472141,0:00:08.162455,19.6,Success
doc_077.pdf,Paket Pembangunan ke-26,Laporan Bulanan Paket Pembangunan ke-26,2025-05-10 22:23:52.560197,2025-05-10 22:23:55.215986,0:00:02.655789,18.6,Success
doc_078.pdf,Paket Pembangunan ke-26,Gambar Rencana Paket Pembangunan ke-26,2025-05-10 22:24:02.283373,2025-05-10 22:24:05.638497,0:00:03.355124,24.6,Success
doc_079.pdf,Paket Pembangunan ke-27,Dokumen Kontrak Paket Pembangunan ke-27,2025-05-10 22:24:12.754484,2025-05-10 22:24:20.910771,0:00:08.156287,19.2,Success
doc_080.pdf,Paket Pembangunan ke-27,Laporan Bulanan Paket Pembangunan ke-27,2025-05-10 22:24:27.983642,2025-05-10 22:24:31.705250,0:00:03.721608,20.1,Success
doc_081.pdf,Paket Pembangunan ke-27,Gambar Rencana Paket Pembangunan ke-27,2025-05-10 22:24:38.758822,2025-05-10 22:24:41.804312,0:00:03.045490,19.2,Success
doc_082.pdf,Paket Pembangunan ke-28,Dokumen Kontrak Paket Pembangunan ke-28,2025-05-10 22:24:48.876082,2025-05-10 22:24:52.654293,0:00:03.778211,24.0,Success
doc_083.pdf,Paket Pembangunan ke-28,Laporan Bulanan Paket Pembangunan ke-28,2025-05-10 22:24:59.769928,2025-05-10 22:25:03.725626,0:00:03.955698,23.2,Success
doc_084.pdf,Paket Pembangunan ke-28,Gambar Rencana Paket Pembangunan ke-28,2025-05-10 22:25:10.746002,2025-05-10 22:25:14.151531,0:00:03.405529,21.1,Success
doc_085.pdf,Paket Pembangunan ke-29,Dokumen Kontrak Paket Pembangunan ke-29,2025-05-10 22:25:21.235941,2025-05-10 22:25:24.261639,0:00:03.025698,22.0,Success
doc_086.pdf,Paket Pembangunan ke-29,Laporan Bulanan Paket Pembangunan ke-29,2025-05-10 22:25:31.357123,2025-05-10 22:25:34.953335,0:00:03.596212,20.4,Success
doc_087.pdf,Paket Pembangunan ke-29,Gambar Rencana Paket Pembangunan ke-29,2025-05-10 22:25:42.107878,2025-05-10 22:25:44.552166,0:00:02.444288,26.5,Success
doc_088.pdf,Paket Pembangunan ke-30,Dokumen Kontrak Paket Pembangunan ke-30,2025-05-10 22:25:51.632712,2025-05-10 22:25:54.684428,0:00:03.051716,19.2,Success
doc_089.pdf,Paket Pembangunan ke-30,Laporan Bulanan Paket Pembangunan ke-30,2025-05-10 22:26:01.815883,2025-05-10 22:26:06.245274,0:00:04.429391,19.0,Success
doc_090.pdf,Paket Pembangunan ke-30,Gambar Rencana Paket Pembangunan ke-30,2025-05-10 22:26:13.286858,2025-05-10 22:26:16.307610,0:00:03.020752,21.8,Success
doc_091.pdf,Paket Pembangunan ke-31,Dokumen Kontrak Paket Pembangunan ke-31,2025-05-10 22:26:23.326592,2025-05-10 22:26:32.478650,0:00:09.152058,19.2,Success
doc_092.pdf,Paket Pembangunan ke-31,Laporan Bulanan Paket Pembangunan ke-31,2025-05-10 22:26:39.526520,2025-05-10 22:26:43.790196,0:00:04.263676,19.5,Success
doc_093.pdf,Paket Pembangunan ke-31,Gambar Rencana Paket Pembangunan ke-31,2025-05-10 22:26:50.832929,2025-05-10 22:26:55.837510,0:00:05.004581,17.1,Success
doc_094.pdf,Paket Pembangunan ke-32,Dokumen Kontrak Paket Pembangunan ke-32,2025-05-10 22:27:02.912962,2025-05-10 22:27:06.174132,0:00:03.261170,25.5,Success
doc_095.pdf,Paket Pembangunan ke-32,Laporan Bulanan Paket Pembangunan ke-32,2025-05-10 22:27:13.252813,2025-05-10 22:27:22.878924,0:00:09.626111,18.9,Success
doc_096.pdf,Paket Pembangunan ke-32,Gambar Rencana Paket Pembangunan ke-32,2025-05-10 22:27:29.945458,2025-05-10 22:27:34.133217,0:00:04.187759,19.8,Success
doc_097.pdf,Paket Pembangunan ke-33,Dokumen Kontrak Paket Pembangunan ke-33,2025-05-10 22:27:41.233363,2025-05-10 22:27:45.526969,0:00:04.293606,20.0,Success
doc_098.pdf,Paket Pembangunan ke-33,Laporan Bulanan Paket Pembangunan ke-33,2025-05-10 22:27:52.557513,2025-05-10 22:27:56.137118,0:00:03.579605,22.3,Success
doc_099.pdf,Paket Pembangunan ke-33,Gambar Rencana Paket Pembangunan ke-33,2025-05-10 22:28:03.239784,2025-05-10 22:28:06.654969,0:00:03.415185,22.1,Success
doc_100.pdf,Paket Pembangunan ke-34,Dokumen Kontrak Paket Pembangunan ke-34,2025-05-10 22:28:13.748133,2025-05-10 22:28:16.417348,0:00:02.669215,24.1,Success
doc_101.pdf,Paket Pembangunan ke-34,Laporan Bulanan Paket Pembangunan ke-34,2025-05-10 22:28:23.480020,2025-05-10 22:28:26.339650,0:00:02.859630,17.8,Success
doc_102.pdf,Paket Pembangunan ke-34,Gambar Rencana Paket Pembangunan ke-34,2025-05-10 22:28:33.401343,2025-05-10 22:28:36.046347,0:00:02.645004,20.6,Success
doc_103.pdf,Paket Pembangunan ke-35,Dokumen Kontrak Paket Pembangunan ke-35,2025-05-10 22:28:43.097121,2025-05-10 22:28:47.757756,0:00:04.660635,18.5,Success
doc_104.pdf,Paket Pembangunan ke-35,Laporan Bulanan Paket Pembangunan ke-35,2025-05-10 22:28:54.790739,2025-05-10 22:28:58.053332,0:00:03.262593,19.4,Success
doc_105.pdf,Paket Pembangunan ke-35,Gambar Rencana Paket Pembangunan ke-35,2025-05-10 22:29:05.228296,2025-05-10 22:29:13.540824,0:00:08.312528,19.1,Success
doc_106.pdf,Paket Pembangunan ke-36,Dokumen Kontrak Paket Pembangunan ke-36,2025-05-10 22:29:20.645466,2025-05-10 22:29:24.387474,0:00:03.742008,21.1,Success
doc_107.pdf,Paket Pembangunan ke-36,Laporan Bulanan Paket Pembangunan ke-36,2025-05-10 22:29:31.415913,2025-05-10 22:29:35.972828,0:00:04.556915,20.8,Success
doc_108.pdf,Paket Pembangunan ke-36,Gambar Rencana Paket Pembangunan ke-36,2025-05-10 22:29:43.087084,2025-05-10 22:29:56.331511,0:00:13.244427,17.4,Success
doc_109.pdf,Paket Pembangunan ke-37,Dokumen Kontrak Paket Pembangunan ke-37,2025-05-10 22:30:03.401080,2025-05-10 22:30:06.460914,0:00:03.059834,26.2,Success
doc_110.pdf,Paket Pembangunan ke-37,Laporan Bulanan Paket Pembangunan ke-37,2025-05-10 22:30:13.547053,2025-05-10 22:30:16.589205,0:00:03.042152,21.6,Success
doc_111.pdf,Paket Pembangunan ke-37,Gambar Rencana Paket Pembangunan ke-37,2025-05-10 22:30:23.649502,2025-05-10 22:30:26.690822,0:00:03.041320,20.0,Success
doc_112.pdf,Paket Pembangunan ke-38,Dokumen Kontrak Paket Pembangunan ke-38,2025-05-10 22:30:33.771363,2025-05-10 22:30:36.901668,0:00:03.130305,20.8,Success
doc_113.pdf,Paket Pembangunan ke-38,Laporan Bulanan Paket Pembangunan ke-38,2025-05-10 22:30:44.034306,2025-05-10 22:30:46.473704,0:00:02.439398,23.7,Success
doc_114.pdf,Paket Pembangunan ke-38,Gambar Rencana Paket Pembangunan ke-38,2025-05-10 22:30:53.498885,2025-05-10 22:30:56.262344,0:00:02.763459,20.5,Success
doc_115.pdf,Paket Pembangunan ke-39,Dokumen Kontrak Paket Pembangunan ke-39,2025-05-10 22:31:03.333092,2025-05-10 22:31:07.190925,0:00:03.857833,21.1,Success
doc_116.pdf,Paket Pembangunan ke-39,Laporan Bulanan Paket Pembangunan ke-39,2025-05-10 22:31:14.276818,2025-05-10 22:31:17.920719,0:00:03.643901,18.1,Success
doc_117.pdf,Paket Pembangunan ke-39,Gambar Rencana Paket Pembangunan ke-39,2025-05-10 22:31:25.007405,2025-05-10 22:31:28.184174,0:00:03.176769,27.8,Success
doc_118.pdf,Paket Pembangunan ke-40,Dokumen Kontrak Paket Pembangunan ke-40,2025-05-10 22:31:35.207601,2025-05-10 22:31:38.477922,0:00:03.270321,26.9,Success
doc_119.pdf,Paket Pembangunan ke-40,Laporan Bulanan Paket Pembangunan ke-40,2025-05-10 22:31:45.502338,2025-05-10 22:31:48.661409,0:00:03.159071,29.4,Success
doc_120.pdf,Paket Pembangunan ke-40,Gambar Rencana Paket Pembangunan ke-40,2025-05-10 22:31:55.714616,2025-05-10 22:31:58.379375,0:00:02.664759,25.9,Success
doc_121.pdf,Paket Pembangunan ke-41,Dokumen Kontrak Paket Pembangunan ke-41,2025-05-10 22:32:05.400718,2025-05-10 22:32:07.950619,0:00:02.549901,33.7,Success
doc_122.pdf,Paket Pembangunan ke-41,Laporan Bulanan Paket Pembangunan ke-41,2025-05-10 22:32:15.037299,2025-05-10 22:32:18.071167,0:00:03.033868,32.5,Success
doc_123.pdf,Paket Pembangunan ke-41,Gambar Rencana Paket Pembangunan ke-41,2025-05-10 22:32:25.199542,2025-05-10 22:32:27.853234,0:00:02.653692,19.8,Success
doc_124.pdf,Paket Pembangunan ke-42,Dokumen Kontrak Paket Pembangunan ke-42,2025-05-10 22:32:34.956255,2025-05-10 22:32:37.811490,0:00:02.855235,24.1,Success
doc_125.pdf,Paket Pembangunan ke-42,Laporan Bulanan Paket Pembangunan ke-42,2025-05-10 22:32:44.915224,2025-05-10 22:32:48.713454,0:00:03.798230,22.0,Success
doc_126.pdf,Paket Pembangunan ke-42,Gambar Rencana Paket Pembangunan ke-42,2025-05-10 22:32:55.734247,2025-05-10 22:32:59.679989,0:00:03.945742,19.4,Success
doc_127.pdf,Paket Pembangunan ke-43,Dokumen Kontrak Paket Pembangunan ke-43,2025-05-10 22:33:06.709851,2025-05-10 22:33:09.620164,0:00:02.910313,19.9,Success
doc_128.pdf,Paket Pembangunan ke-43,Laporan Bulanan Paket Pembangunan ke-43,2025-05-10 22:33:16.769269,2025-05-10 22:33:19.510041,0:00:02.740772,24.6,Success
doc_129.pdf,Paket Pembangunan ke-43,Gambar Rencana Paket Pembangunan ke-43,2025-05-10 22:33:26.646417,2025-05-10 22:33:31.670847,0:00:05.024430,18.9,Success
doc_130.pdf,Paket Pembangunan ke-44,Dokumen Kontrak Paket Pembangunan ke-44,2025-05-10 22:33:38.737224,2025-05-10 22:33:42.391315,0:00:03.654091,19.5,Success
doc_131.pdf,Paket Pembangunan ke-44,Laporan Bulanan Paket Pembangunan ke-44,2025-05-10 22:33:49.524974,2025-05-10 22:33:52.572690,0:00:03.047716,22.3,Success
doc_132.pdf,Paket Pembangunan ke-44,Gambar Rencana Paket Pembangunan ke-44,2025-05-10 22:33:59.636824,2025-05-10 22:34:03.018152,0:00:03.381328,26.0,Success
doc_133.pdf,Paket Pembangunan ke-45,Dokumen Kontrak Paket Pembangunan ke-45,2025-05-10 22:34:10.129079,2025-05-10 22:34:14.117181,0:00:03.988102,23.8,Success
doc_134.pdf,Paket Pembangunan ke-45,Laporan Bulanan Paket Pembangunan ke-45,2025-05-10 22:34:21.257257,2025-05-10 22:34:26.197321,0:00:04.940064,19.4,Success
doc_135.pdf,Paket Pembangunan ke-45,Gambar Rencana Paket Pembangunan ke-45,2025-05-10 22:34:33.276893,2025-05-10 22:34:37.205286,0:00:03.928393,21.6,Success
doc_136.pdf,Paket Pembangunan ke-46,Dokumen Kontrak Paket Pembangunan ke-46,2025-05-10 22:34:44.271083,2025-05-10 22:34:47.178426,0:00:02.907343,19.2,Success
doc_137.pdf,Paket Pembangunan ke-46,Laporan Bulanan Paket Pembangunan ke-46,2025-05-10 22:34:54.250383,2025-05-10 22:35:08.376359,0:00:14.125976,18.2,Success
doc_138.pdf,Paket Pembangunan ke-46,Gambar Rencana Paket Pembangunan ke-46,2025-05-10 22:35:15.429124,2025-05-10 22:35:20.707805,0:00:05.278681,19.9,Success
doc_139.pdf,Paket Pembangunan ke-47,Dokumen Kontrak Paket Pembangunan ke-47,2025-05-10 22:35:27.871040,2025-05-10 22:35:31.457660,0:00:03.586620,18.1,Success
doc_140.pdf,Paket Pembangunan ke-47,Laporan Bulanan Paket Pembangunan ke-47,2025-05-10 22:35:38.592702,2025-05-10 22:35:44.999168,0:00:06.406466,18.6,Success
doc_141.pdf,Paket Pembangunan ke-47,Gambar Rencana Paket Pembangunan ke-47,2025-05-10 22:35:52.102073,2025-05-10 22:35:54.600275,0:00:02.498202,23.1,Success
doc_142.pdf,Paket Pembangunan ke-48,Dokumen Kontrak Paket Pembangunan ke-48,2025-05-10 22:36:01.716801,2025-05-10 22:36:04.300589,0:00:02.583788,22.0,Success
doc_143.pdf,Paket Pembangunan ke-48,Laporan Bulanan Paket Pembangunan ke-48,2025-05-10 22:36:11.463261,2025-05-10 22:36:14.874967,0:00:03.411706,31.1,Success
doc_144.pdf,Paket Pembangunan ke-48,Gambar Rencana Paket Pembangunan ke-48,2025-05-10 22:36:21.962089,2025-05-10 22:36:24.392151,0:00:02.430062,27.1,Success
doc_145.pdf,Paket Pembangunan ke-49,Dokumen Kontrak Paket Pembangunan ke-49,2025-05-10 22:36:31.540319,2025-05-10 22:36:34.188567,0:00:02.648248,22.5,Success
doc_146.pdf,Paket Pembangunan ke-49,Laporan Bulanan Paket Pembangunan ke-49,2025-05-10 22:36:41.233155,2025-05-10 22:36:45.548347,0:00:04.315192,19.8,Success
doc_147.pdf,Paket Pembangunan ke-49,Gambar Rencana Paket Pembangunan ke-49,2025-05-10 22:36:52.651858,2025-05-10 22:36:55.562530,0:00:02.910672,23.7,Success
doc_148.pdf,Paket Pembangunan ke-50,Dokumen Kontrak Paket Pembangunan ke-50,2025-05-10 22:37:02.633388,2025-05-10 22:37:05.460877,0:00:02.827489,21.7,Success
