Filename,ProjectName,DocumentName,StartTime,EndTime,Duration,CPU Usage,Status
doc_108.pdf,Paket Pembangunan ke-36,Gambar Rencana Paket Pembangunan ke-36,2025-05-10 23:36:16.823710,2025-05-10 23:36:19.514785,0:00:02.691075,17.9,Success
doc_109.pdf,Paket Pembangunan ke-37,Dokumen Kontrak Paket Pembangunan ke-37,2025-05-10 23:36:26.776391,2025-05-10 23:36:29.427703,0:00:02.651312,16.2,Success
doc_110.pdf,Paket Pembangunan ke-37,Laporan Bulanan Paket Pembangunan ke-37,2025-05-10 23:36:36.653297,2025-05-10 23:36:44.155140,0:00:07.501843,14.7,Success
doc_111.pdf,Paket Pembangunan ke-37,Gambar Rencana Paket Pembangunan ke-37,2025-05-10 23:36:51.397930,2025-05-10 23:36:55.030931,0:00:03.633001,15.4,Success
doc_112.pdf,Paket Pembangunan ke-38,Dokumen Kontrak Paket Pembangunan ke-38,2025-05-10 23:37:02.287839,2025-05-10 23:37:03.855233,0:00:01.567394,16.4,Success
doc_113.pdf,Paket Pembangunan ke-38,Laporan Bulanan Paket Pembangunan ke-38,2025-05-10 23:37:11.094998,2025-05-10 23:37:14.663182,0:00:03.568184,14.7,Success
doc_114.pdf,Paket Pembangunan ke-38,Gambar Rencana Paket Pembangunan ke-38,2025-05-10 23:37:21.912894,2025-05-10 23:37:29.505405,0:00:07.592511,13.5,Success
doc_115.pdf,Paket Pembangunan ke-39,Dokumen Kontrak Paket Pembangunan ke-39,2025-05-10 23:37:36.752500,2025-05-10 23:37:39.298590,0:00:02.546090,12.7,Success
doc_116.pdf,Paket Pembangunan ke-39,Laporan Bulanan Paket Pembangunan ke-39,2025-05-10 23:37:46.555210,2025-05-10 23:37:48.207968,0:00:01.652758,15.1,Success
doc_117.pdf,Paket Pembangunan ke-39,Gambar Rencana Paket Pembangunan ke-39,2025-05-10 23:37:55.436995,2025-05-10 23:37:57.423678,0:00:01.986683,16.0,Success
doc_118.pdf,Paket Pembangunan ke-40,Dokumen Kontrak Paket Pembangunan ke-40,2025-05-10 23:38:04.675673,2025-05-10 23:38:07.579295,0:00:02.903622,16.1,Success
doc_119.pdf,Paket Pembangunan ke-40,Laporan Bulanan Paket Pembangunan ke-40,2025-05-10 23:38:14.832353,2025-05-10 23:38:19.835887,0:00:05.003534,14.7,Success
doc_120.pdf,Paket Pembangunan ke-40,Gambar Rencana Paket Pembangunan ke-40,2025-05-10 23:38:27.074198,2025-05-10 23:38:28.604466,0:00:01.530268,15.9,Success
doc_121.pdf,Paket Pembangunan ke-41,Dokumen Kontrak Paket Pembangunan ke-41,2025-05-10 23:38:35.870562,2025-05-10 23:38:37.346708,0:00:01.476146,14.3,Success
doc_122.pdf,Paket Pembangunan ke-41,Laporan Bulanan Paket Pembangunan ke-41,2025-05-10 23:38:44.580863,2025-05-10 23:38:46.226092,0:00:01.645229,15.4,Success
doc_123.pdf,Paket Pembangunan ke-41,Gambar Rencana Paket Pembangunan ke-41,2025-05-10 23:38:53.489236,2025-05-10 23:38:55.202226,0:00:01.712990,14.6,Success
doc_124.pdf,Paket Pembangunan ke-42,Dokumen Kontrak Paket Pembangunan ke-42,2025-05-10 23:39:02.419850,2025-05-10 23:39:04.691386,0:00:02.271536,15.6,Success
doc_125.pdf,Paket Pembangunan ke-42,Laporan Bulanan Paket Pembangunan ke-42,2025-05-10 23:39:11.924141,2025-05-10 23:39:13.461550,0:00:01.537409,17.4,Success
doc_126.pdf,Paket Pembangunan ke-42,Gambar Rencana Paket Pembangunan ke-42,2025-05-10 23:39:20.703883,2025-05-10 23:39:29.206783,0:00:08.502900,13.4,Success
doc_127.pdf,Paket Pembangunan ke-43,Dokumen Kontrak Paket Pembangunan ke-43,2025-05-10 23:39:36.456344,2025-05-10 23:39:38.711774,0:00:02.255430,14.5,Success
doc_128.pdf,Paket Pembangunan ke-43,Laporan Bulanan Paket Pembangunan ke-43,2025-05-10 23:39:45.968321,2025-05-10 23:39:52.854432,0:00:06.886111,14.4,Success
doc_129.pdf,Paket Pembangunan ke-43,Gambar Rencana Paket Pembangunan ke-43,2025-05-10 23:40:00.089861,2025-05-10 23:40:01.695199,0:00:01.605338,16.9,Success
doc_130.pdf,Paket Pembangunan ke-44,Dokumen Kontrak Paket Pembangunan ke-44,2025-05-10 23:40:08.909240,2025-05-10 23:40:11.950443,0:00:03.041203,12.7,Success
doc_131.pdf,Paket Pembangunan ke-44,Laporan Bulanan Paket Pembangunan ke-44,2025-05-10 23:40:19.172348,2025-05-10 23:40:20.975239,0:00:01.802891,16.5,Success
doc_132.pdf,Paket Pembangunan ke-44,Gambar Rencana Paket Pembangunan ke-44,2025-05-10 23:40:28.185943,2025-05-10 23:40:29.760934,0:00:01.574991,14.5,Success
doc_133.pdf,Paket Pembangunan ke-45,Dokumen Kontrak Paket Pembangunan ke-45,2025-05-10 23:40:37.014328,2025-05-10 23:40:38.718249,0:00:01.703921,15.3,Success
doc_134.pdf,Paket Pembangunan ke-45,Laporan Bulanan Paket Pembangunan ke-45,2025-05-10 23:40:45.973631,2025-05-10 23:40:50.676457,0:00:04.702826,15.1,Success
doc_135.pdf,Paket Pembangunan ke-45,Gambar Rencana Paket Pembangunan ke-45,2025-05-10 23:40:57.917369,2025-05-10 23:41:04.903853,0:00:06.986484,14.2,Success
doc_136.pdf,Paket Pembangunan ke-46,Dokumen Kontrak Paket Pembangunan ke-46,2025-05-10 23:41:12.171591,2025-05-10 23:41:13.737758,0:00:01.566167,18.1,Success
doc_137.pdf,Paket Pembangunan ke-46,Laporan Bulanan Paket Pembangunan ke-46,2025-05-10 23:41:20.993821,2025-05-10 23:41:33.079295,0:00:12.085474,13.5,Success
doc_138.pdf,Paket Pembangunan ke-46,Gambar Rencana Paket Pembangunan ke-46,2025-05-10 23:41:40.294408,2025-05-10 23:41:41.929299,0:00:01.634891,16.2,Success
doc_139.pdf,Paket Pembangunan ke-47,Dokumen Kontrak Paket Pembangunan ke-47,2025-05-10 23:41:49.145221,2025-05-10 23:41:50.942831,0:00:01.797610,14.7,Success
doc_140.pdf,Paket Pembangunan ke-47,Laporan Bulanan Paket Pembangunan ke-47,2025-05-10 23:41:58.160585,2025-05-10 23:42:06.285676,0:00:08.125091,14.5,Success
doc_141.pdf,Paket Pembangunan ke-47,Gambar Rencana Paket Pembangunan ke-47,2025-05-10 23:42:13.539355,2025-05-10 23:42:14.997446,0:00:01.458091,13.2,Success
doc_142.pdf,Paket Pembangunan ke-48,Dokumen Kontrak Paket Pembangunan ke-48,2025-05-10 23:42:22.258004,2025-05-10 23:42:29.161502,0:00:06.903498,13.3,Success
doc_143.pdf,Paket Pembangunan ke-48,Laporan Bulanan Paket Pembangunan ke-48,2025-05-10 23:42:36.395474,2025-05-10 23:42:37.905183,0:00:01.509709,16.9,Success
doc_144.pdf,Paket Pembangunan ke-48,Gambar Rencana Paket Pembangunan ke-48,2025-05-10 23:42:45.173360,2025-05-10 23:42:51.704929,0:00:06.531569,14.1,Success
doc_145.pdf,Paket Pembangunan ke-49,Dokumen Kontrak Paket Pembangunan ke-49,2025-05-10 23:42:58.923421,2025-05-10 23:43:01.580690,0:00:02.657269,15.5,Success
doc_146.pdf,Paket Pembangunan ke-49,Laporan Bulanan Paket Pembangunan ke-49,2025-05-10 23:43:08.829946,2025-05-10 23:43:15.749444,0:00:06.919498,17.0,Success
doc_147.pdf,Paket Pembangunan ke-49,Gambar Rencana Paket Pembangunan ke-49,2025-05-10 23:43:22.987029,2025-05-10 23:43:24.541771,0:00:01.554742,19.5,Success
doc_148.pdf,Paket Pembangunan ke-50,Dokumen Kontrak Paket Pembangunan ke-50,2025-05-10 23:43:31.789422,2025-05-10 23:43:33.312693,0:00:01.523271,14.4,Success
